"logFC" "logCPM" "F" "PValue" "FDR"
"PAX9" -0.621024803281348 4.52970187798623 3.51038616310995 0.0615396328590615 0.141175284917395
"SNX29" -0.487024202102168 5.64443192583145 3.50961703120252 0.0615680088802109 0.141209160971333
"PDE8B" -0.632637542088383 5.12587439724139 3.50947595791093 0.0615732150937626 0.141209160971333
"ZKSCAN3" 0.756833696734153 4.10333272313709 3.50815371765631 0.0616220343283975 0.141299531816261
"GON4L" 0.432411123909237 6.42747026854498 3.50687340035426 0.0616693450946158 0.141386416659567
"PRKCE" -0.54965395608254 4.9654907281295 3.50518951153136 0.0617316278585161 0.141507595320148
"SLC1A1" -0.856714153522641 3.89189502942225 3.50389639475743 0.0617795025626922 0.141595714378685
"NGLY1" 0.687880805994487 5.03075767488225 3.50219508746567 0.0618425500087469 0.141718576432258
"FAM177A1" -0.515154928020284 5.1783523489045 3.50066151670699 0.0618994403314574 0.141814321599708
"AIDA" 0.475006309772125 6.12300776895785 3.50055949822701 0.0619032268568479 0.141814321599708
"RDM1P5" 1.03085127530263 2.09293085262227 3.49856195011477 0.0619774178723829 0.141962618993509
"ZNF852" 0.997105490230115 3.03411533203317 3.49795780145484 0.0619998752855361 0.141992390606637
"AIPL1" 0.954735075924644 1.54734073906905 3.49706566676021 0.0620330536122681 0.142046702474469
"GPR137B" 0.745977647892646 4.2018647803945 3.49674150658785 0.0620451137674163 0.142052647597455
"ABCC1" -0.603492204707398 4.95855213611976 3.49638206560565 0.062058489449246 0.142061602353696
"HERC2P8" 0.840585276744829 4.15704687336251 3.4952791833625 0.0620995496363215 0.142133918883987
"DLC1" 1.02384686044429 2.13344574172329 3.49174499482216 0.0622313227302173 0.142413806095527
"CYFIP2" -0.457153402765824 6.4206282039851 3.49096344820774 0.0622605032050535 0.142458864803026
"RAC1" 0.369281805315215 7.3631282551222 3.48915742069134 0.062327990489973 0.142590930921323
"CCNYL2" 0.992443272924705 2.48723346738401 3.48891056274867 0.0623372210996483 0.142590930921323
"TCEANC2" 0.487873407995263 5.61501405710375 3.48786861339535 0.0623761981779476 0.142641297692866
"WDR18" -0.889757346220439 2.76236891542814 3.48781387954968 0.0623782463728164 0.142641297692866
"AKR1B10" -0.754945561001275 3.99995193113109 3.48378611914502 0.0625291665694472 0.142964629125271
"OPN3" 0.93390144357822 3.03236623540331 3.48308846806629 0.0625553471791436 0.143002705019638
"LACTB" 0.700706511699592 4.20471602384799 3.48076975670936 0.0626424451851862 0.143167095119961
"PTDSS2" -0.921591175023474 2.36368557695286 3.48066629644033 0.062646334493531 0.143167095119961
"ZBTB42" -0.840299133425613 2.99719128216897 3.48041185165304 0.0626559007533448 0.143167159431832
"HPGD" -0.638987689349725 5.03346264711271 3.47896167453643 0.0627104523001422 0.143269998329549
"NLN" 0.77482378258425 3.97180707943607 3.47619652167909 0.0628146102225922 0.143486120748913
"MTND5P12" 0.995787372690224 1.9349731592258 3.47286781719844 0.0629402413654931 0.143751220769332
"FAM219A" 0.887764457856813 2.92078873829033 3.47148422898934 0.0629925394025788 0.143848777792896
"MUC7" -0.915947726402886 3.67469849574824 3.470664805678 0.0630235345574919 0.143897665608146
"MERTK" 0.777225600194404 3.9849369670561 3.47034322761143 0.0630357028855249 0.143903558982772
"ZNF138" -0.708161360779428 3.76427231987321 3.46827578129068 0.0631139938590018 0.144060378318677
"NGEF" -0.96753363815919 2.13715971023318 3.46779612521142 0.0631321725394889 0.144079961961035
"FUT11" 0.810442603167178 3.52947840039177 3.46561416784446 0.0632149381033513 0.144246917137626
"PCDHGC4" -0.96375380404272 1.70187108676238 3.4626815900546 0.0633263588202075 0.144479198341893
"PDCD6IPP2" 0.945637531334837 2.78512166314737 3.46105131384883 0.0633883905233163 0.144598744947565
"NCMAP" 0.858596754121254 3.21714824333855 3.46068353009483 0.0634023936054841 0.144608711140908
"KAT14" -0.712884639371765 3.70266961034372 3.45982059354349 0.0634352622338896 0.144661696464704
"ZNF850" 0.848503823261049 3.69551150093371 3.45879592207328 0.0634743148913304 0.144728765991018
"ABCB9" 0.913453926553195 3.0841715623423 3.45826815304751 0.0634944394488769 0.144752663445875
"CHKB" -0.727119543937214 3.77138855743255 3.45665322569613 0.0635560612357774 0.144871143378742
"RAB39B" 1.0559426762577 1.94770147882534 3.45490378245641 0.0636228879980849 0.145001449871129
"THBD" 1.00405551861875 3.75986183904281 3.45371788698515 0.063668230598673 0.145063077670076
"CMAHP" -0.513985788421527 5.72597602411533 3.45369103868034 0.0636692575410032 0.145063077670076
"NANOGP1" 1.10196924246161 2.06096561658445 3.45301702264141 0.0636950443259025 0.14509980502835
"TMEM38A" -0.853614678222239 2.2700076851935 3.44931325358489 0.0638369441202689 0.145400991084254
"CYP2U1" -0.828296625819954 3.12222777563614 3.44866887608261 0.0638616661924973 0.145435231307751
"FBP1" -0.883463522169363 3.05957133999558 3.44833806047743 0.0638743621826997 0.145442077724867
"BEND4" 1.09678879457566 2.16905865938752 3.44762621573621 0.063901690405312 0.145482234640336
"SCN4B" -0.947321625334278 2.3565264879257 3.44687460250703 0.063930558941806 0.145525885610632
"SENP8" 0.886293217966467 3.25730279282739 3.44603160580431 0.0639629540019544 0.145573197555128
"MTF2" 0.651807787391829 4.50669738213508 3.44582905727307 0.0639707402447452 0.145573197555128
"STKLD1" 0.952225842270552 1.60608213339392 3.4440056040687 0.0640408819453471 0.145710722752715
"CAV2" -0.558759123165563 4.5369253614783 3.44368299130787 0.0640533002629319 0.145710983866353
"NMRK1" -0.647852237008097 4.25212748381261 3.44349826991468 0.0640604118943413 0.145710983866353
"EPS15" 0.414365662113086 6.74482441926388 3.44280532722981 0.0640870971819043 0.145749595257634
"NLGN4Y" 1.01347252775667 2.10475403428153 3.44095609617914 0.064158369468303 0.14588958123303
"SLC4A2" -0.787679761981817 3.55495611520881 3.43906100951874 0.064231497080927 0.146033742984658
"ZNF800" -0.49981776144071 5.26932084007037 3.43603492517911 0.0643484525728356 0.146277491006855
"BTG3" -0.737311143988737 3.27589199512375 3.43569644197189 0.0643615488108836 0.146285107154961
"EIF2AK3" -0.574315879234036 4.94444599384837 3.43279940427893 0.0644737546841958 0.14651794970625
"UBALD1" 0.938245637655009 2.86504554005277 3.4310803689753 0.0645404339886819 0.146631341333121
"COQ7" -0.606559268859047 4.37691557035689 3.43100937480492 0.0645431893529602 0.146631341333121
"ZNF571" 0.702719285518649 4.29788802463579 3.42980986450448 0.0645897627425361 0.146714942307123
"UTP18" -0.633269186139396 4.27184046478416 3.42899570769718 0.0646213944974489 0.146764583357045
"HPCAL1" -0.725999088256762 3.95844455671173 3.42872347734139 0.0646319749339095 0.146766406014823
"NDUFB9" -0.558276414542676 4.65444148703117 3.42846944632758 0.0646418497113104 0.146766625951712
"CRYBB2P1" 0.663174007050157 4.69306500443733 3.42548539766382 0.0647579675836824 0.147008029859509
"KARS1" 0.461504356586684 6.20791177457134 3.42463397231326 0.0647911398963005 0.147061093277404
"LONRF3" 0.972699188547897 2.97492361273837 3.42298697385448 0.0648553600907498 0.147166217026558
"C16orf87" 0.784232586355818 3.63801604874429 3.42294330752892 0.064857063666268 0.147166217026558
"TAP1" 0.872817637362673 5.43817820889402 3.42209426873112 0.0648901971485844 0.147219144377305
"USP30" -0.691778515006367 3.95078077462105 3.42159884649399 0.0649095392207013 0.147240771301606
"PDIA5" -0.874190541187823 2.29251707725393 3.42095749928249 0.0649345876008043 0.147275333920833
"ARAP3" -0.829117144170944 3.0058040133668 3.41986854009566 0.0649771415595208 0.147330751176263
"PAQR7" -0.834191497494599 3.02984973677804 3.41982989115221 0.0649786524175124 0.147330751176263
"NCBP2" -0.55738804770488 4.71944054864434 3.4189431972806 0.0650133252340627 0.147369781157056
"METAP2" -0.453183713916618 5.85043683969502 3.4188875374773 0.0650155023865441 0.147369781157056
"CCDC190" -0.476920319236546 6.82789636837572 3.41757052351772 0.0650670406193939 0.147464333337929
"AQP1" -0.913094987978349 1.60678448772155 3.41683434159682 0.0650958684136154 0.14750739506165
"DNTTIP1" -0.715399650960292 4.09592171840456 3.41472733141994 0.0651784513977143 0.147672234789387
"RTEL1P1" 1.0844236446345 2.36751583905944 3.41390483787962 0.0652107189598822 0.147723044308456
"DTX2" -0.54134191533426 5.41571193584012 3.4119463977263 0.0652876201392281 0.147874932592397
"PMPCA" -0.726456538139845 3.54499121782024 3.41036661903679 0.0653497233323345 0.147983606714576
"PLCH2" -0.826152158965556 2.96018438409343 3.41022437130833 0.0653553183818073 0.147983606714576
"PRR5" -0.831737695034702 2.72951813243501 3.40889434766503 0.0654076572065837 0.148079778985041
"ZC3H8" 0.734995870983469 4.05419393846466 3.40821603663357 0.0654343672440284 0.148117908661268
"ZNF414" 0.925114990474992 3.01545342647154 3.40650262539136 0.0655018887225436 0.148243135226769
"PDCL3" -0.800980278004613 2.99240799629938 3.40631108687282 0.0655094414363199 0.148243135226769
"AAAS" -0.742481262798572 3.19072900349281 3.40548849977138 0.0655418881514521 0.14829420276655
"OSM" -0.94406261091529 4.12856296897592 3.40493960029398 0.0655635489074419 0.148320854423618
"GMPR" 0.780909257601835 4.01451569657336 3.40422420347173 0.0655917915130819 0.148351404011537
"ZNF816-ZNF321P" -0.96982451118044 1.87094674299069 3.40409686404054 0.0655968200149614 0.148351404011537
"NR3C1" 0.500576233929327 6.36189576508267 3.40374672417109 0.0656106488027828 0.148353496393147
"CABLES1" 0.99234573171588 2.76904575661662 3.4035729673202 0.0656175124952768 0.148353496393147
"EEF2K" -0.555155553458415 4.87705339534576 3.39999712806062 0.0657589351144278 0.148650845793307
"SUGP2" -0.581880360090573 5.0671341087507 3.39909523439329 0.0657946560681369 0.148709198551835
"ARIH1" 0.344826604680205 7.31007813021905 3.39280721860828 0.0660442813120084 0.149218664056066
"ZCWPW2" 0.972323806644406 1.80279075939377 3.39276903975489 0.0660458000523648 0.149218664056066
"ZCCHC14" -0.574371341514153 4.96012984547558 3.39266630449589 0.0660498870078948 0.149218664056066
"CASS4" 0.894468592572056 3.84973293821601 3.39204187836054 0.0660747333998973 0.149252332329941
"MMP15" -0.974004864617228 2.15714570796118 3.39147883646028 0.0660971458496529 0.149274825657783
"PIK3R2" -0.822360326395655 3.49070187174077 3.39129208806852 0.066104581355582 0.149274825657783
"MSH2" -0.794419666863772 3.89104537464703 3.38945763467263 0.0661776689284578 0.149417390285221
"CEP120" -0.487013791105706 5.27891881319607 3.38865267309507 0.0662097672115818 0.149432836988953
"PLIN4" 1.02742477596251 3.64662176251568 3.38860890702727 0.0662115128854115 0.149432836988953
"VN1R21P" 0.921963596189622 1.47983908733414 3.38853710295713 0.0662143770029 0.149432836988953
"GNGT1" 1.01579980048668 1.69460488491626 3.38789882664674 0.0662398423732684 0.14946783433896
"BOP1" -0.870697538392424 2.13177394869712 3.38633039051499 0.0663024629929382 0.149586648057118
"MYO15A" 0.914552878771115 2.82513723751598 3.38483788258004 0.0663621110289982 0.149698720550836
"PRMT8" 1.05838643504261 2.19617438068224 3.38390590693456 0.0663993865623816 0.149760299369098
"ZBED3" 0.811774811175139 3.42643845674039 3.3827624978942 0.0664451492830264 0.149823136762796
"TTC8" -0.588436753383425 4.27226007838106 3.38271103061132 0.0664472099553588 0.149823136762796
"AGMAT" 0.935869457645798 3.0029717290151 3.38169461161977 0.0664879198688103 0.149892411719862
"ABCA7" -0.759438939301766 4.38103003218343 3.37894431269689 0.0665982096913848 0.150118505401364
"B3GNT4" -0.905770974922154 1.88506147234352 3.37850759749172 0.0666157404475652 0.150135475092786
"DOC2A" 0.9860700556193 2.11957306817923 3.37687045120035 0.0666815033016895 0.150255761614047
"YWHAG" -0.467658117237811 5.32836592726426 3.37668062825832 0.0666891328362947 0.150255761614047
"MTUS2" -0.933980963933298 1.7181044334316 3.37639788016789 0.0667004990364979 0.150258815929436
"CAMK1G" 1.02441412185751 1.78827275652036 3.3755510953414 0.0667345513876937 0.150295635344021
"ASB1" -0.710094407801609 3.82699822539628 3.37534647199717 0.0667427828438334 0.150295635344021
"C12orf73" -0.901545626613606 2.09675264445689 3.37524457179707 0.0667468824252661 0.150295635344021
"ARMCX6" -0.899626659442934 2.43086620732375 3.37478493143907 0.066765377725917 0.150297652877884
"NPRL3" -0.662291114571268 4.45446670620326 3.37472462564789 0.0667678047561447 0.150297652877884
"NSMCE4A" -0.678412612288671 3.93876813780346 3.37296423233725 0.0668386941525026 0.150434667750647
"PRR14L" 0.428901414885377 6.6978600449561 3.37237965602573 0.0668622523302854 0.150465128557359
"CCP110" -0.436692751947098 6.46300273698328 3.37024172403593 0.0669484858935668 0.150636602197937
"NR6A1" 0.854123329349964 3.31620957403104 3.36909050888024 0.0669949695610752 0.150698727138212
"PMPCB" -0.489628173040886 5.45754971786956 3.36906063428337 0.0669961762953557 0.150698727138212
"PPWD1" -0.61911987351134 4.59519396018549 3.36820093781717 0.067030912276132 0.150754269293488
"SIRPB1" 0.928075520994537 5.21762435985886 3.36570488609751 0.0671318745099834 0.150958717062899
"PRMT6" -0.803496847341943 3.30770622728776 3.36484289278382 0.0671667789359958 0.150998988157057
"THRAP3" -0.494471808990771 6.40086608361839 3.36476576505533 0.0671699029929825 0.150998988157057
"MED31" -0.79242551390208 2.9732598510887 3.36280459346768 0.0672493925595343 0.151155043773377
"YEATS2" 0.513738196118475 5.43645828087795 3.36217625207745 0.0672748816108352 0.151189695011025
"TMEM220" -0.76936412645453 3.08872321321126 3.36190738087794 0.0672857916983977 0.151191576855232
"IGF2" 1.07505025126756 2.25280007135202 3.36115171552653 0.0673164647718932 0.151237859036988
"COPZ2" -0.9283125888421 2.12151484625446 3.35941434485748 0.0673870429265602 0.151373767483937
"INCENP" -0.788642156857463 3.06285502356355 3.35773777459385 0.0674552263680244 0.151504256738597
"ACOT9" 0.536136076882944 5.75080717046189 3.35505324824776 0.0675645558486705 0.151727107015042
"ATL1" -0.795721506961438 3.18645412318549 3.35193135146928 0.0676919365698971 0.151976744738531
"CCL3L1" 1.04713988429411 1.95326247189084 3.35183259231607 0.0676959703745382 0.151976744738531
"FAM237B" -0.948089187200951 2.27080955497285 3.35016221197544 0.0677642359002011 0.152107250016752
"DNAJC8" -0.556337314461631 4.16783932252892 3.34922713314367 0.0678024831612762 0.152155429252181
"SHFL" 0.670855677447974 4.512325407223 3.34914182204683 0.067805973768677 0.152155429252181
"TSPYL2" -0.682074232241745 4.29148466148577 3.34847760405718 0.0678331576480468 0.152176880908604
"P3H4" -0.878041052045275 2.26098242419077 3.34841280773094 0.0678358101372066 0.152176880908604
"TIMP4" -0.824373984284608 3.10828096278892 3.34592609696703 0.0679376897079348 0.152382654291109
"SNX4" -0.53240898108112 4.85687467901839 3.34259103651461 0.0680745835140926 0.152666890564251
"SUCLG1" -0.610918153448012 4.40001855340889 3.34221869418007 0.0680898853504658 0.152678395445248
"SDHAP2" -0.826439479278486 3.32926397105035 3.34172616085424 0.068110132241307 0.152700983561168
"TTC19" -0.56667502947723 4.83053299030872 3.34081592162616 0.0681475670382243 0.15276209397308
"KIAA0319" -0.798326289576273 3.97324768757179 3.3395634009056 0.0681991146950216 0.152854817317049
"FBLN5" -0.765344710758157 3.21340231059223 3.33807562860782 0.0682603985086017 0.152952520365874
"BRF2" -0.883152630486693 2.73198674478312 3.33801039669566 0.068263086870819 0.152952520365874
"BLOC1S5" 0.723758006140258 3.71526791755671 3.33730041286381 0.0682923543386212 0.152995259495926
"ZNF44" 0.618661583688603 4.7485249143203 3.3367584681732 0.0683147038333677 0.153022489858058
"DCBLD1" 0.903218683573888 3.28557518170554 3.33619406104703 0.068337988006602 0.153051805428096
"ARL2" -0.826393402312121 3.04538937860679 3.33537944532111 0.0683716093506205 0.153104260234643
"SUSD6" -0.614514023921559 5.12395064286597 3.33397676349004 0.0684295433248497 0.153211134443018
"DRAXIN" 0.939371585171262 2.97037767160989 3.33255419977536 0.0684883522549401 0.153319935473028
"MPC1" -0.626250922705078 4.13803455796771 3.331285466771 0.0685408475501027 0.153414572282589
"ATF6B" -0.627623746287794 4.42957106477529 3.33044723094042 0.0685755542067498 0.153469370604341
"PRKDC" -0.473403169737745 6.76054068709952 3.32977153416204 0.0686035447551857 0.153509124444743
"GNG2" 0.672083325629484 5.03486416906942 3.32737733977974 0.0687028222858197 0.153708356313929
"PLGLB1" 1.02375061319663 2.20832067017862 3.32704400812395 0.0687166564170841 0.153711073706056
"STAP1" 0.793352288207489 4.21356495160569 3.32662342198544 0.0687341161014066 0.153711073706056
"ASMTL" -0.907218780847005 2.92489494932319 3.3266079468238 0.0687347586085976 0.153711073706056
"C1GALT1" 0.506739416482214 5.79620530208973 3.32534800502698 0.0687870912666923 0.153805189917034
"FOLH1" 1.11162312723217 2.27711174617994 3.32460451660871 0.0688179926900183 0.153851365844083
"SLC12A1" 1.10181034577371 2.14597205910565 3.32374983819894 0.0688535338796142 0.153907899260314
"C1orf127" 0.9961771329507 1.80348089792353 3.32163431259457 0.068941591236988 0.154081787443
"IGSF10" -0.695878097512362 6.13243856187933 3.31941502945362 0.069034097332995 0.154265565128518
"FAM3A" -0.75919226216131 3.68367671778796 3.31800480990516 0.0690929485427306 0.154374093126881
"DCX" 1.06606999537315 2.360270671445 3.31483935866025 0.0692252451568747 0.154646663164859
